Link;Name_of_review;Date;Advantages;Disadvantages;Main_text;Overall_assessment;Assortment;Prices;Delivery;Availability;Service;isRecommended
https://otzovik.com/review_4304246.html;"Отзыв: Сеть магазинов эконом-класса ""Пятерочка"" (Россия) - Пятерочки на каждом шагу";05.01.2017;можно купить необходимые товары;не все качественное, дороже, чем в Магните;"Доброе время суток друзья и читатели сайта Отзовик!Магазин Пяторочка за прошедший год у нас в городе открылся буквально на каждом шагу, вытеснив местную сеть Сберегайка. Раньше Пятерочек было всего несколько. У нас увеличение количества этих магазинов связывают вот с чем. У нас в городе есть Сталепрокатный завод, так вот дама, которая была в руководстве металлургической компании теперь в руководстве сети Пятерочка. И с ее приходом Пятерочек стало очень много, во всех провели ремонт, единообразное оформление.РЕКЛАМАПлюсы пятерочки:-есть все товары первой необходимости- магазины расположены удобно, их много-бывают акции, по которым действительно получается выгодноМинусы:- сомнительная молочная продукция, а цены на нее выше, чем в других магазинах-вообще нужно смотреть на качество и сроки годности внимательно, хотя Пятерочка и заявляет, что контролирует свежесть продуктов. Это правда. По осени подростки в нашем городе специально выискивали в Пятерочке просрочку и им взамен выдавали товар с нормальным сроком годности.-по акции не всегда есть товар- в моем ближайшем магазине часто ценник и оплата на кассе расходятся, несколько раз такое замечала, причем сами продавцы не стесняясь говорят ""есть сканеры, проверяйте"". Действительно лучше проверить.- постоянно уставшие продавцы, нет клиентоориентированности, раскладывают товар, проводят уборку не обращая внимания на удобство покупателейМагазин Пятерочка у меня не в фаворитах, из магазинов этого уровня мне Магнит больше нравится, хотя Пятерочка мне совсем по пути, приходится заходить, некоторые товары продаются только там, например понравившиеся мне сухари с маком""Зарница"".Рекомендовать для покупки товаров первой необходимости или товаров по акции можно.Будьте здоровы всегда и везде, спасибо за внимание!";4;4;4;4;4;4;ДА
https://otzovik.com/review_4046384.html;"Отзыв: Сеть магазинов эконом-класса ""Пятерочка"" (Россия) - Практически идеальный бюджетный магазин.";10.11.2016;Большой выбор товаров, постоянно есть акции. Магазин не дорогой.;Часто оказывается, что товары по акции уже закончились, хотя ценники ещё остались.;"К сожалению, я не очень часто захожу в этот магазин, потому что такого магазина нет на моём пути с работы домой. Нет такого магазина и возле работы. Но вот по дороге на дачу он как раз встречается на пути, и мы туда непременно заходим, чтобы купить продуктов на выходные, а кое-что и домой захватить.РЕКЛАМАОчень хороший и большой магазин и широким ассортиментом товаров.Для подтверждения своих слов привожу фото некоторых прилавков.Колбасные изделия на любой вкус и кошелёк:Всегда можно что-нибудь найти по акции. Товар с уценкой специально обозначают, так что пройти мимо и не заметить просто не возможно.Большой выбор рыбы, и в частности селёдки.Торты и кондитерские изделия всегда свежие, тоже можно при желании выбрать что-нибудь.А вот и гречка, не очень дорогая. За килограмм получается 53 рубля, так как пакеты по 0,9 килограмма.А вот продукты с обозначением ""красная цена"" я обхожу стороной, такая цена получается за счёт ухудшения качества. Но это моё мнение, кто-то с этим может и не согласиться.Часто бывает, что продукты, которые продают по акции, уже закончились, а ценники остались. это немного огорчает. Вот и печенья по 39 рублей на прилавке я уже не нашёл, закончилось.С утра в магазине совсем нет людей, просторно, и можно спокойно выбирать товар.Если есть сомнения в цене, то её можно уточнить, поднеся штрих-код к вот этому устройству.В целом, мне магазин вполне нравится, и я не понимаю причины столь большого количества отрицательных отзывов о ""Пятёрочке"". Во всяком случае он ничем не хуже всех остальных сетевых магазинов такого уровня. Всегда уходим оттуда с полной тележкой, и я не помню случая, чтобы какая-то покупка меня расстроила. А недостатки всегда можно найти при большом желании.Посетить этот магазин конечно же рекомендую.";4;4;4;4;4;4;ДА
https://otzovik.com/review_3541827.html;"Отзыв: Сеть магазинов эконом-класса ""Пятерочка"" (Россия) - Хороший магазин эконом-класса рядом с домом";15.07.2016;еженедельные акции, доступные цены, приветливый персонал;иногда всеже бывает просрочка;Где-то с год назад в нашем районе открыли магазин Пятерочка прямо рядом с моим домом.Сначала магазин мне не очень понравился: все было сумбурно, накиданный кое-как товар, не везде были ценники, много просрочки. Но с течением времени, когда персонал сработался все изменилось в лучшую сторону.РЕКЛАМАСейчас я посещаю этот магазин каждый день. В магазине действуют еженедельные акции, как правило они действуют со вторника по вторник. Этот магазин меня очень выручает в экономии денег. Бытовую химию я беру только там, потому что там хорошие скидки. К примеру, порошки 3 кг. такие как Тайд и Ариель я покупаю за 200-230 руб, кондиционеры для белья Е или Вернель 60-90 руб, Доместос 1л. тоже 90 руб., Фейри 0,5 за 40-50 руб и еще много всего.Так же у них часто идут акции 2 по цене одного. Как-то у них было очень много предложений по этой акции как среди быт. химии так и среди продуктов. в итоге я набрала товаров на сумму 1900, а со скидкой у меня вышло около 1000 руб, что не могло меня не порадовать.Еще один плюс для меня что в магазине есть товары для детей, на котрые тоже постоянно проходят как-нибудь акции. Так что на подгузниках, смесях и питание для ребенка я тоже значительно экономлю.Отдельно хочу сказать про персонал нашего магазина. Всегда очень отзывчивые и приветливые люди, я с ними даже сдружилась и проходя мимо всегда здороваемся.Не могу сказать за все магазины этой сети, потому что отзывы на них довольно разные. Но нашей ПЯТЕРОЧКЕ я ставлю ПЯТЕРОЧКУ!;5;5;5;5;5;5;ДА
https://otzovik.com/review_2360922.html;"Отзыв: Сеть магазинов эконом-класса ""Пятерочка"" (Россия) - Прежде,чем устраиваться сюда на работу, ВНИМАТЕЛЬНО ПОДУМАЙТЕ!";24.08.2015;Один плюс, это летом прохладно в магазине, кондиционеры слава Богу работают!;Нет слов! Бардак полный! С соблюдением трудового законодательства тоже!;"Пришлось поработать пол года охранником в универсаме ""Пятёрочка+"", Ульяновская обл. До этого 3,5 года работал охранником в Дополнительном Офисе Россельхоз Банка. В январе 2015 г. в наше Д. О. Россельхоз Банка сокращение штатов и сотрудников и охранников. Один знакомый охранник позвал на работу в ООО ЧОО ""Алекс"", объект охраны универсам ""Пятерочка+"".РЕКЛАМАКороче устроился! Хотя уже при устройстве, из беседы с Генеральным Директором ООО ЧОО ""Алекс"", что то насторожило! Директор сказала, что зарплату за февраль получишь в апреле, за март в мае и т. д., зарплата выплачивается один раз в месяц, на счет формы вообще ничего, на счет отпусков и больничных тоже молчок, хотя в трудовом договоре написано все как положено. Я потом узнал, что многие охранники там работают вообще без трудового договора, без трудовой, без формы одежды, без лицензии. Также узнал, что отпуска и больничные не оплачиваются. Выдача зарплаты происходит совсем интересно! Когда позвонит директор, или бухгалтер и сообщит, что можно приехать за зарплатой, один охранник приезжает в офис, получает на всех на шесть человек зарплату, расписывается в ведомости за всех, привозит нам и мы поучаем её уже без всякой ведомости и росписи! ВОТ ТАКОГО Я ТОЧНО ЕЩЁ НИ ГДЕ НЕ ВИДЕЛ!!! Ну в самом магазине сотрудницам, то есть продавцам-кассирам и администраторам надо отдать должное! Девушки работают как пчёлки, по сути дела без отдыха! Кассиры отпускают товар, расставляют его, меняют ценники, убирают просроченный товар. Конечно все не успевают, поэтому на полках можно увидеть просроченный товар, ценники не соответствующие действительной цене товара. Да и конечно девушки устают и бывает ошибаются на кассе! КЛИЕНТЫ ЧАСТО РУГАЮТСЯ! График работы кассира-продавца 2/2, но заставляют выходить в дни отдыха и это не как исключение, а КАК ПРАВИЛО! Короче если там работать, то семью будешь видеть очень редко! И конечно ни каких сверхурочных, отгулов за то что они работают в свои выходные дни им не платят и не предоставляют! Грузчики и уборщицы вообще работают неофициально, без тр. договора. Короче, если честно, то БАРДАК ПОЛНЫЙ!!! ПРЕЖДЕ ЧЕМ УСТРАИВАТЬСЯ ТУДА НА РАБОТУ! ВСЕМ СОВЕТУЮ ВНИМАТЕЛЬНО ПОДУМАТЬ!!!";2;3;3;3;3;2;НЕТ
https://otzovik.com/review_1753995.html;"Отзыв: Сеть магазинов эконом-класса ""Пятерочка"" (Россия) - Чистый магазин и аккуратно выложенный товар";04.02.2015;чисто, симпатичная фруктово-овощная горка, еженедельные акции;смутили ценники;"Здравствуйте! Сегодня я бы хотел рассказать об одном магазине одной федеральной торговой сети. Не так давно я писал про гипермаркет ""METRO"", но в подобные магазины я хожу исключительно только тогда, когда необходимо совершить скажем так оптовую закупку. Для ежедневных покупок такой магазин не подойдет. Для ежедневных покупок можно использовать магазины торговой сети ""Пятерочка"", в частности универсам на проспекте Юности.РЕКЛАМАВообще, наслушавшись крайне негативных отзывов о ""Пятерочках"" в Москве, я думал, что в Ставрополе данная сеть не приживется. Я сам лично видел несколько магазинов этой сети в Москве, от куда хотелось выйти сразу, как только вошел. Но этот универсам города Ставрополь - другое дело!Во-первых фасад здания аккуратный, территория перед входом чистая.Во-вторых, сам зал светлый и довольно-таки чистый.Ассортимент немного отличается от более мелких собратьев, которых не так и мало по городу разбросано. Тут больше товара из бытовой химии, видел какие-то наборы из расчесок и средств по уходу за волосами, ряды с порошками, памперсами и прочим.Не скудный выбор продуктов - бакалея, мясное, молочная продукция, овощи, фрукты. Последние, кстати, разложены аккуратно - красные яблоки с красными, картошка как россыпью, так и фасованная в сетки, лук так же аккуратно ""рассыпан"" в специальной витрине. В магазине имеется холодильник с безалкогольными напитками - в зиму, конечно, можно было чем-нибудь другим заполнить, но летом однозначно будет пользоваться спросом - почему-то многие магазины подобного класса пренебрегают подобными витринами.С другой стороны, ассортимент продуктов питания вроде и не скуден, но в то же время, мне было трудно выбрать что-то такое, чего увидев я бы точно сказал: ""Хочу!"" Но по крайней мере витрина с колбасной продукцией мне понравилась - не то, что подобные витрины в некоторых ""Магнитах"" с химическими колбасами, которые даже в руки через пакет страшно брать.Но общее впечатление от магазина подпортила неразбериха в ценниках. Возможно, магазин готовил оформление очередной акции, а она в сети, если не ошибаюсь, стартует каждый вторник или четверг. Но с ценниками был полный хаос - думал купить яблоки, которые выглядели и пахли как настоящие (в смысле именно аромат яблок, а не напичканной химии), но меня смутил ценник над ними - картофель очищенный. Я подумал, что здесь какой-то подвох, и пошел дальше. Можно, конечно, было взять парочку яблок, но я не хотел услышать на кассе, что килограмм стоит рублей двести (утрирую. конечно).В целом же от универсама ""Пятерочка"" у меня больше положительных эмоций, чем отрицательных. Но ассортимент продукции нужен по богаче для такой площади!";5;5;4;4;5;5;ДА
https://otzovik.com/review_1268999.html;"Отзыв: Сеть магазинов эконом-класса ""Пятерочка"" (Россия) - Если есть акция куплю";25.08.2014;часто бывают выгодные акции, доступность;смотреть просрочку надо, не весь товар нравится;"Магазином ""Пятерочка"" пользуюсь регулярно, так как он находится у меня под домом, но беру там не все подряд выборочно.РЕКЛАМАМолоко, сыр, йогурты и сладости беру, а вот за хлебом пойду в киоск.За мясом в мясную лавку и цена дешевле и выбор богаче, за колбасой не буду заходить даже в этот магазин.Наш магазин после ремонта большой и просторный, полки длинные и товар хорошо разложен, раньше было хуже, пока докопаешься.До ремонта запах появлялся, похоже холодильники плохо работали, потому, что сейчас все новое и запаха нет вообще.В магазине пользуюсь акциями, особенно на то, что всегда приобретаю, например сегодня 25 августа была акция на шоколад купила сразу 3 штуки они по 25 рублей 90 копеек.К чаю часто покупаю вкусняшки, молочные продукты местного производства цена практически везде одинакова, продавцы у нас работают не один год, поэтому хамства или невежества не видела.Конечно бывало, что покупала полугнилые апельсины, потом брала в другом магазине, опять через неделю возьму в ""Пятерочке"" и уже хорошие вроде как подвезли свежие.Овощи и фрукты часто беру, но стараюсь выбирать.Сегодня взяла шоколадки, мармелад, вафли и видите какая разница в цене, если прикинуть можно сделать покупку с выгодой.";4;4;4;4;5;4;ДА
https://otzovik.com/review_1015797.html;"Отзыв: Сеть магазинов эконом-класса ""Пятерочка"" (Россия) - Дешево";05.05.2014;Дешево и рядом;Маленькие помещения;"Доброго времени суток!Хотела бы рассказать про сеть магазинов эконом-класса ""Пятерочка""ПЛЮСЫ1) Можно найти на каждой остановке, (то есть много где расположены)2) Низкие цены3) Хороший и отзывчивый коллектив4) Много акций и распродажНе большие МИНУСЫ1) В основном маленькие помещения2) Не всегда все свежее3) Работает одна две кассы, приходиться стоять огромную очередьВ общем очень удобно когда ""Пятерочка"" есть рядом с домом, не все конечно советую там покупать но на что нам знания чтения и глаза, что бы смотреть дату и состав.Но всегда отзывчивые продавцы, по крайней мере мне не разу не хамили. Советую посетить хотя бы один раз прежде чем делать выводы!";5;5;5;5;5;5;ДА
https://otzovik.com/review_655181.html;"Отзыв: Сеть магазинов эконом-класса ""Пятерочка"" (Россия) - Рядом с домом";02.12.2013;Шаговая доступность;сервис;"Так получилось, что наш район просто заполонили ""Пятерочки"", нормальный магазин в получасе ходьбы, а с пакетами в руках и еще дольше, поэтому когда нужно закупиться продуктами, мы ездим на машине, но вот если внезапно закончилось например молоко, приходится идти в ""Пятерочку"".РЕКЛАМАСам магазин мне не очень нравится, он почти всегда забит народом, в основном бабульками, которые скандалят из-за 50 копеек разницы с другим местом и задерживают очериди. Очереди это вообще отдельная тема, они могут растянутьсяметров на 10, особенно во время скилок. Продукты тоже надо выбирать с осторожностью, тут работает принцип чем дороже, тем лучше. Но один плюс в этой сети магазинов все же есть, когда у них начинается сезон скидок, то они сбрасывают со многих товаров и 15-50 рублей, в сумме набегает прилично. Причем скидка делаетсяне на просрочку, а но нормальные товары ( заставляет задуматься о себестоимости того что мы покупаем)) Наверно за цены поставлю все таки ему 4.";4;4;5;1;5;3;ДА
https://otzovik.com/review_401831.html;"Отзыв: Сеть магазинов эконом-класса ""Пятерочка"" (Россия) - Нужно быть очень внимательным, а лучше обходить магазин стороной.";17.03.2013;Разнообразие товаров;"Не соответствие цен, продукты на грани ""просрочки"", нет информации о бонусных картах";"Во время поездки в город Барабинск (Новосибирская область), зашел в магазин ""Пятерочка"", чтобы закупить продуктов. Мотивировал свой выбор магазина тем, что там можно купить практически все и немного подешевле.РЕКЛАМАМагазин располагается на первом этаже бывшей швейной фабрики ""Антарес"". Сразу выясняется что припарковаться на автомобиле очень сложно. Стоянка рассчитана на несколько машин, а остальные паркуйтесь где хотите.Зашел в магазин, помещение не особо просторное, темноватое, воздух затхлый. Начал присматривать продукты и обнаружил первый минус данного ""заведения"" - товар не первой свежести (на грани просрочки). Следующий минус - цены на ценниках не соответствуют ценам, которые отбивают на кассе (маленький батон колбасы на ценнике - 93 рубля, а на кассе - 101руб.) И это не единичный пример. На вопрос: ""Почему не соответствуют цены?"", продавец ответила, что не знает, в программе на кассе такая заложена. Интересно, куда смотрят организации, которые должны контролировать соответствие цен?При расчете продавец спросила про бонусную карту, а о том как получить эту карту информации нигде нет. А расспрашивать продавца, при большом скоплении народа, это значит создавать еще большую очередь.Мое впечатление от данного посещения самое отрицательное. Хочется призвать всех: ""Люди, будьте внимательны, а еще лучше найдите себе более честный магазин!""";3;4;2;3;3;3;НЕТ
https://otzovik.com/review_11024.html;"Отзыв: Сеть магазинов эконом-класса ""Пятерочка"" (Россия) - Ужасный магазин, ужасное обслуживание";16.09.2010;не нашла;просроченные продукты, невоспитанный персонал, неуважительное отношение к потребителю;"В магазин ""Пятерочка"" зареклась ходить за покупками. Все магазины как магазины, а здесь особые правила. Обслуживающий персонал как на подбор подбирают так, чтобы покупателям жить было не скучно. Скандалы, хамство. Недавно была в магазине недалеко от м. Беляево, что по ул. Обручева. Так там меня поразило то, что на выходе с касс стоит человек (не в форме, не имеющий толком какого-то документа), который просит проверить сумки у покупателей на предмет ""не стащили ли Вы что-нибудь"". Я в шоке просто! Меня попросили предъявить содержимое моей дамской сумки, объясняя свои действия тем, что ""Ваша сумка слишком пухленькая"".РЕКЛАМАПро качество продуктов в этом магазине я вообще молчу. Не раз сталкивалась и с просроченными продуктами, и с испорченными в результате неправильно хранения. Я сама окончила МГУПП (пищевой институт), поэтому со знанием дела хожу в продуктовый магазин. Так вот, не советую Ваш закупаться в Пятерочке. Сама я регулярно покупаю продукты в Ашане и очень довольно, но об этом в другом отзыве.Кстати, маленький совет тем, кто столкнулся с просроченными продуктами в магазине ""Пятерочка"" - идти к администрации и выяснять этот вопрос нет никакого смысла. Можете, конечно, рассказать им о законе защиты прав потребителей, но верный способ - это позвонить в органы Роспотребнадзора. По каждому звонку они реагируют и проверяют магазин, на который жалуются потребители. Вот звонок горячей линии: 8-800-100-00-04, а здесь http://www.rospotrebnadzor.ru/virtual/feedback/ можно написать письмо в Роспотребнадзор и изложить свои претензии к конкретному магазину.";1;3;3;3;3;1;НЕТ
https://otzovik.com/review_5300651.html;"Отзыв: Сеть магазинов эконом-класса ""Пятерочка"" (Россия) - Маленькие хитрости большой сети";27.08.2017;Акции;Несоответствие цены;"Всем доброго времени.В Пятёрочке покупаю уже давно. Больше всего мне нравятся акции - можно купить товар по сниженной цене. Даже подписался на рассылку новостей об акциях по электронной почте. Но это не самое главное. Есть большие магазины Пятёрочка - в них можно найти акционные товары, а есть маленькие - всё разберут, да и ассортимент маленький.Теперь самое интересное - это ценники. Недавно покупал пельмени ""Останкино"", так вот на холодильнике два ценника на этот продукт (один 85, другой 92). Понадеялся что цена будет меньшая, а то есть 85 рубликов. Какого же было моё удивление когда посмотрел на чек (уже купил) - цена 95 р. Видно на кассе своя цена. Так что если нет ценника или их два на один и тот же товар, то я его не покупаю.В остальном всё устраивает. Магазинов ""Пятёрочка"" много на районе. Далеко ходить не нужно.За внимание к отзыву всем спасибо.";4;4;4;4;4;4;ДА
https://otzovik.com/review_4805223.html;"Отзыв: Сеть магазинов эконом-класса ""Пятерочка"" (Россия) - Карта Выручай-ка";20.04.2017;Скидки-это хорошо!;Нет;Всем здравствуйте!Решила сегодня посетить магазин Пятерочка. В принципе частенько забегаю, меня устраивает большой ассортимент товара, много места, есть где развернуться с коляской (в основном хожу с ребенком).Сегодня кассир мне говорит, не желаете ли приобрести карты от Пятерочки. Раньше насколько я знаю у них не была такой (по крайней мере в нашей Пятерочке). Я спросила что для этого нужно. Ответ - выдается бесплатно при покупке на сумму от 555 руб. Я конечно же согласилась, так как у меня в чеке была сумма около 700 руб.Итак, конкретно о карте.Выручай-Карта. Девиз - помогает покупать выгодно.Для начала нужно просто активировать карту любым способом - через сайт, отправив смс-сообщение или позвонив в контактны центр. Я активировала на сайте. Все доступно и понятно.Как получать баллы? Нужно просто предъявлять карту при каждой покупке. 1 балл за каждые 20 рублей в чеке. При покупке свыше рублей получаете 1 балл за каждые 10 рублей в чеке.В течении 30 дней после первой покупки начисляется больше баллов 1 балл за каждые 10 рублей в чеке до 555 рублей, и каждые 2 балла в чеке свыше 555 рублей.В 10 раз больше баллов дают к дню рождения, а также за 3 дня до и 3 дня после. 5 баллов за каждые 10 рублей в чеке.Списать баллы тоже просто. Действуют они в течении 12 месяцев, списать можно до 100% от суммы чека, исходя из расчета - 10 баллов - 1 рубль.Узнать баланс по карте можно в личном кабинете на сайте Пятерочки, позвонив в контактный центр, или посмотреть в чеке.Выдали вот такой конверт.Внутри брошюра где все расписанои Сама карта. Вот такая веселенькая))Всем приятных покупок!) И хороших скидок!;5;5;5;5;5;5;ДА
https://otzovik.com/review_4579814.html;"Отзыв: Сеть магазинов эконом-класса ""Пятерочка"" (Россия) - Покупки продуктов смертельно опасны";01.03.2017;нет и не будет;качество продуктов, теперь я двумя руками за санкции,давайте выращивать свое;"Всем привет!Как оптимист с 49-летним стажем, жутко не люблю писать плохие отзывы. Долго сомневалась, писать ли мне отзыв на сеть нашу ""Пятерочка"", взвешивала все ""за"" и ""против"", наконец, созрела... Пионерско-комсомольское воспитание взыграло, как же так я буду молчать, если я своим отзывом просто обязана спасти если не жизни, то хотя бы здоровье друзей по ""Отзовику"".РЕКЛАМАЗаинтриговала? Теперь по порядку. Все, наверное, заметили спад моей активности в начале февраля. Объясняю.7 февраля черт дернул, иначе не скажешь, купить обычной свеклы в магазине ""Пятерочка"", при том, что своей полмешка в погребе стоит. Своя, видите ли, не такая, бледноватая, не очень сладкая.Пришла домой, начала мыть свеклу. При мытье теплой водой почувствовала химический запах, ну пахнет да и ладно, подумала я, возможно, чем-то обрабатывали овощи. К 8 вечера сготовила салатик, просто потерла вареную свеклу на терке и слопала прямо хорошую порцию. Через 10 минут начался какой-то кашель, а через полчаса меня уже спасали в реанимации, спасибо бригаде реаниматологов, как-то дружно они боролись за мою жизнь.Не хочу вспоминать всех ужасов этих часов, но, покушав свеклы, я получила отек легкого.2 дня реанимации, потом 8 дней в терапии-итог моего ужина ""из ""Пятерочки"".Продолжение. Маленько очухавшись, попросила дочь остатки свеклы сложить в морозилку. По выходу из больницы позвонила в экспертизу областную, меня выслушали и с дрожью в голосе принять на анализ продукт отказались.Не знаю, кому принадлежит эта сеть, да и навряд ли хозяин будет читать ""Отзовик"", но... ВДРУГ! Давайте, друзья, как-то уважать право на жизнь!Прохожу теперь мимо этого магазина галопом, всех предостерегаю: не ходите, друзья, в ""Пятерочку"" гулять...";1;1;1;1;1;1;НЕТ
https://otzovik.com/review_3589179.html;"Отзыв: Сеть магазинов эконом-класса ""Пятерочка"" (Россия) - Хороший ассортимент и добрые цены";28.07.2016;Свежие продукты, хороший ассортимент, недорого, отзывчивый персонал, удобное расположение магазина;Нет;Недавно в нашем жилом комплексе открылся магазин Пятерочка. Этому событию мы очень обрадовались потому, что рядом нет больших магазинов, а в маленьких по завышенным ценам особо не купишь нужную корзину. Посетила Пятерочку впервые как раз в день его открытия. В магазине неплохой ассортимент, хотя немного отличается от привычного в Магните и цены чуть выше, но не критично. В целом, если затариваться необходимой корзиной, то намного выгоднее, чем делать покупки в небольших магазинах.РЕКЛАМАМного акционных товаров. Только почему-то рядом с наклейкой акция не было ценника. Может просто не успели прилепить в первые часы работы. Пришлось потревожить работников вопросом о цене продукта. Ценовые аппараты есть, но сразу не заметили. Еще не особо ориентируемся в магазине.Есть журналы с акциями воспользоваться которыми еще не довелось.Вот на днях предложили скидку в размере 45 рублей. Если чек больше, чем на 450 рублей, то при следующей покупки на такую же сумму будет скидка 45 руб. А у нас так и получается чек всегда не менее 500 рублей. Мелочь, а приятно.Продукты все свежие и есть выбор по ценовой категории и производителю.Магазин удобно расположен и, если нет возможности делать покупки в Магните, то все необходимое покупаем теперь в Пятерочке, который работает до 22.00. Бывает по времени не успеваем заехать в Магнит. Можно сказать, действительно, Пятерочка выручает.Вечером в магазине было праздничное открытие с музыкой, конкурсами и подарками. Интересный конкурс был на самый длинный чек с главным призом. К, сожалению, не знаю, какой был приз и кто победитель. Мы посмеялись и задались вопросом: А почему нет конкурса на самый короткий чек?В общем, понравился магазин. Продукты свежие, отзывчивый персонал и добрые цены.;5;5;5;5;5;5;ДА
https://otzovik.com/review_2478695.html;"Отзыв: Сеть магазинов эконом-класса ""Пятерочка"" (Россия) - ""на отлично"" ну почти";07.10.2015;Часто проходят акции на чай, кофе, Nestle Nesquik готовый шоколадный завтрак, три по цене двух или два по цене одного;не большой выбор хлебобулочных изделий и фруктов;"В годе Курске, тоже есть сеть магазинов ""Пятерочка"". Хорошо оформленные не большие помещения магазинов, удобное расположение продуктов питания, хозяйственных средств и других сопутствующих товаров.РЕКЛАМАПо городу магазинов Пятерочка несколько, не далеко от дома тоже есть один.Обслуживание вежливое, на кассе быстро движется процесс очереди, консультанты всегда отвечают на вопросы о помощи поиска того или иного товара.Часто проходят акции на чай, кофе, Nestle Nesquik готовый шоколадный завтрак, три по цене двух или два по цене одного, по сроку годности продукты в норме.Кофе недавно купила в магазине Пятерочка, Жокей Классик в зернах 500 граммов за 270 рублей, была акция.На хозяйственные товары, стоимость не значительно ниже, чем в других супермаркетах. Мука не дорогая, крупы чуть дороже чем по другим магазинам, выбор не большой. Мало выбора мясных продуктов и полуфабрикатов.Консервированных продуктов не много. Фрукты и овощи по цене дороже чем в других магазинах, выбор не большой.Недорогое детское питание соки, пюрешки, каши, гигиенические средства для детей дорогие, в особенности подгузники.Большой выбор сладостей конфет, шоколадок, мало хлебобулочных изделий, часто уже залежавшиеся на ощупь хлеб и батон.Собственно производства не замечала наличия товаров.";4;3;4;4;4;4;ДА
